0.5	500	32	3	1	1
1.5	500	32	3	1	1
1	500	33	3	1	1
0.5	500	33	3	1	1
1.5	500	33	3	1	1
1	500	34	3	1	1
0.5	500	34	3	1	1
1.5	500	34	3	1	1
1	500	35	3	1	1
0.5	500	35	3	1	1
1.5	500	35	3	1	1
1	500	36	3	1	1
0.5	500	36	3	1	1
1.5	500	36	3	1	1
1	500	37	3	1	1
0.5	500	37	3	1	1
1.5	500	37	3	1	1
1	500	38	3	1	1
0.5	500	38	3	1	1
1.5	500	38	3	1	1
1	500	39	3	1	1
0.5	500	39	3	1	1
1.5	500	39	3	1	1
1	500	40	3	1	1
0.5	500	40	3	1	1
1.5	500	40	3	1	1
1	500	41	3	1	1
0.5	500	41	3	1	1
1.5	500	41	3	1	1
1	500	42	3	1	1
0.5	500	42	3	1	1
1.5	500	42	3	1	1
1	500	43	3	1	1
0.5	500	43	3	1	1
1.5	500	43	3	1	1
1	500	44	3	1	1
0.5	500	44	3	1	1
1.5	500	44	3	1	1
1	500	45	3	1	1
0.5	500	45	3	1	1
1.5	500	45	3	1	1
1	500	46	3	1	1
0.5	500	46	3	1	1
1.5	500	46	3	1	1
1	500	47	3	1	1
0.5	500	47	3	1	1
1.5	500	47	3	1	1
1	500	48	3	1	1
0.5	500	48	3	1	1
1.5	500	48	3	1	1
1	500	49	3	1	1
0.5	500	49	3	1	1
1.5	500	49	3	1	1
1	500	50	3	1	1
0.5	500	50	3	1	1
1.5	500	50	3	1	1
1	500	51	3	1	1
0.5	500	51	3	1	1
1.5	500	51	3	1	1
1	500	52	3	1	1
0.5	500	52	3	1	1
1.5	500	52	3	1	1
1	500	53	3	1	1
0.5	500	53	3	1	1
1.5	500	53	3	1	1
1	500	54	3	1	1
0.5	500	54	3	1	1
1.5	500	54	3	1	1
1	500	55	3	1	1
0.5	500	55	3	1	1
1.5	500	55	3	1	1
1	500	56	3	1	1
0.5	500	56	3	1	1
1.5	500	56	3	1	1
1	500	57	3	1	1
0.5	500	57	3	1	1
1.5	500	57	3	1	1
1	500	58	3	1	1
0.5	500	58	3	1	1
1.5	500	58	3	1	1
1	500	59	3	1	1
0.5	500	59	3	1	1
1.5	500	59	3	1	1
1	500	60	3	1	1
0.5	500	60	3	1	1
1.5	500	60	3	1	1
1	500	61	3	1	1
0.5	500	61	3	1	1
1.5	500	61	3	1	1
1	500	62	3	1	1
0.5	500	62	3	1	1
1.5	500	62	3	1	1
1	500	63	3	1	1
0.5	500	63	3	1	1
1.5	500	63	3	1	1
1	500	64	3	1	1
0.5	500	64	3	1	1
1.5	500	64	3	1	1
1	500	65	3	1	1
0.5	500	65	3	1	1
1.5	500	65	3	1	1
1	500	66	3	1	1
0.5	500	66	3	1	1
1.5	500	66	3	1	1
1	500	67	3	1	1
0.5	500	67	3	1	1
1.5	500	67	3	1	1
1	500	68	3	1	1
0.5	500	68	3	1	1
1.5	500	68	3	1	1
1	500	69	3	1	1
0.5	500	69	3	1	1
1.5	500	69	3	1	1
1	500	70	3	1	1
0.5	500	70	3	1	1
1.5	500	70	3	1	1
1	500	71	3	1	1
0.5	500	71	3	1	1
1.5	500	71	3	1	1
1	500	72	3	1	1
0.5	500	72	3	1	1
1.5	500	72	3	1	1
1	500	73	3	1	1
0.5	500	73	3	1	1
1.5	500	73	3	1	1
1	500	74	3	1	1
0.5	500	74	3	1	1
1.5	500	74	3	1	1
1	500	75	3	1	1
0.5	500	75	3	1	1
1.5	500	75	3	1	1
1	500	76	3	1	1
0.5	500	76	3	1	1
1.5	500	76	3	1	1
1	500	77	3	1	1
0.5	500	77	3	1	1
1.5	500	77	3	1	1
1	500	78	3	1	1
0.5	500	78	3	1	1
1.5	500	78	3	1	1
1	500	79	3	1	1
0.5	500	79	3	1	1
1.5	500	79	3	1	1
1	500	80	3	1	1
0.5	500	80	3	1	1
1.5	500	80	3	1	1
1	500	81	3	1	1
0.5	500	81	3	1	1
1.5	500	81	3	1	1
1	500	82	3	1	1
0.5	500	82	3	1	1
1.5	500	82	3	1	1
1	500	83	3	1	1
0.5	500	83	3	1	1
1.5	500	83	3	1	1
1	500	84	3	1	1
0.5	500	84	3	1	1
1.5	500	84	3	1	1
1	500	85	3	1	1
0.5	500	85	3	1	1
1.5	500	85	3	1	1
1	500	86	3	1	1
0.5	500	86	3	1	1
1.5	500	86	3	1	1
1	500	87	3	1	1
0.5	500	87	3	1	1
1.5	500	87	3	1	1
1	500	88	3	1	1
0.5	500	88	3	1	1
1.5	500	88	3	1	1
1	500	89	3	1	1
0.5	500	89	3	1	1
1.5	500	89	3	1	1
1	500	90	3	1	1
0.5	500	90	3	1	1
1.5	500	90	3	1	1
1	500	91	3	1	1
0.5	500	91	3	1	1
1.5	500	91	3	1	1
1	500	92	3	1	1
0.5	500	92	3	1	1
1.5	500	92	3	1	1
1	500	93	3	1	1
0.5	500	93	3	1	1
1.5	500	93	3	1	1
1	500	94	3	1	1
0.5	500	94	3	1	1
1.5	500	94	3	1	1
1	500	95	3	1	1
0.5	500	95	3	1	1
1.5	500	95	3	1	1
1	500	96	3	1	1
0.5	500	96	3	1	1
1.5	500	96	3	1	1
1	500	97	3	1	1
0.5	500	97	3	1	1
1.5	500	97	3	1	1
1	500	98	3	1	1
0.5	500	98	3	1	1
1.5	500	98	3	1	1
1	500	99	3	1	1
0.5	500	99	3	1	1
1.5	500	99	3	1	1
1	500	100	3	1	1
0.5	500	100	3	1	1
1.5	500	100	3	1	1
1	500	1	2	1	1
0.5	500	1	2	1	1
1.5	500	1	2	1	1
1	500	2	2	1	1
0.5	500	2	2	1	1
1.5	500	2	2	1	1
1	500	3	2	1	1
0.5	500	3	2	1	1
1.5	500	3	2	1	1
1	500	4	2	1	1
0.5	500	4	2	1	1
1.5	500	4	2	1	1
1	500	5	2	1	1
0.5	500	5	2	1	1
1.5	500	5	2	1	1
1	500	6	2	1	1
0.5	500	6	2	1	1
1.5	500	6	2	1	1
1	500	7	2	1	1
0.5	500	7	2	1	1
1.5	500	7	2	1	1
1	500	8	2	1	1
0.5	500	8	2	1	1
1.5	500	8	2	1	1
1	500	9	2	1	1
0.5	500	9	2	1	1
1.5	500	9	2	1	1
1	500	10	2	1	1
0.5	500	10	2	1	1
1.5	500	10	2	1	1
1	500	11	2	1	1
0.5	500	11	2	1	1
1.5	500	11	2	1	1
1	500	12	2	1	1
0.5	500	12	2	1	1
1.5	500	12	2	1	1
1	500	13	2	1	1
0.5	500	13	2	1	1
1.5	500	13	2	1	1
1	500	14	2	1	1
0.5	500	14	2	1	1
1.5	500	14	2	1	1
1	500	15	2	1	1
0.5	500	15	2	1	1
1.5	500	15	2	1	1
1	500	16	2	1	1
0.5	500	16	2	1	1
1.5	500	16	2	1	1
1	500	17	2	1	1
0.5	500	17	2	1	1
1.5	500	17	2	1	1
1	500	18	2	1	1
0.5	500	18	2	1	1
1.5	500	18	2	1	1
1	500	19	2	1	1
0.5	500	19	2	1	1
1.5	500	19	2	1	1
1	500	20	2	1	1
0.5	500	20	2	1	1
1.5	500	20	2	1	1
1	500	21	2	1	1
0.5	500	21	2	1	1
1.5	500	21	2	1	1
1	500	22	2	1	1
0.5	500	22	2	1	1
1.5	500	22	2	1	1
1	500	23	2	1	1
0.5	500	23	2	1	1
1.5	500	23	2	1	1
1	500	24	2	1	1
0.5	500	24	2	1	1
1.5	500	24	2	1	1
1	500	25	2	1	1
0.5	500	25	2	1	1
1.5	500	25	2	1	1
1	500	26	2	1	1
0.5	500	26	2	1	1
1.5	500	26	2	1	1
1	500	27	2	1	1
0.5	500	27	2	1	1
1.5	500	27	2	1	1
1	500	28	2	1	1
0.5	500	28	2	1	1
1.5	500	28	2	1	1
1	500	29	2	1	1
0.5	500	29	2	1	1
1.5	500	29	2	1	1
1	500	30	2	1	1
0.5	500	30	2	1	1
1.5	500	30	2	1	1
1	500	31	2	1	1
0.5	500	31	2	1	1
1.5	500	31	2	1	1
1	500	32	2	1	1
0.5	500	32	2	1	1
1.5	500	32	2	1	1
1	500	33	2	1	1
0.5	500	33	2	1	1
1.5	500	33	2	1	1
1	500	34	2	1	1
0.5	500	34	2	1	1
1.5	500	34	2	1	1
1	500	35	2	1	1
0.5	500	35	2	1	1
1.5	500	35	2	1	1
1	500	36	2	1	1
0.5	500	36	2	1	1
1.5	500	36	2	1	1
1	500	37	2	1	1
0.5	500	37	2	1	1
1.5	500	37	2	1	1
1	500	38	2	1	1
0.5	500	38	2	1	1
1.5	500	38	2	1	1
1	500	39	2	1	1
0.5	500	39	2	1	1
1.5	500	39	2	1	1
1	500	40	2	1	1
0.5	500	40	2	1	1
1.5	500	40	2	1	1
1	500	41	2	1	1
0.5	500	41	2	1	1
1.5	500	41	2	1	1
1	500	42	2	1	1
0.5	500	42	2	1	1
1.5	500	42	2	1	1
1	500	43	2	1	1
0.5	500	43	2	1	1
1.5	500	43	2	1	1
1	500	44	2	1	1
0.5	500	44	2	1	1
1.5	500	44	2	1	1
1	500	45	2	1	1
0.5	500	45	2	1	1
1.5	500	45	2	1	1
1	500	46	2	1	1
0.5	500	46	2	1	1
1.5	500	46	2	1	1
1	500	47	2	1	1
0.5	500	47	2	1	1
1.5	500	47	2	1	1
1	500	48	2	1	1
0.5	500	48	2	1	1
1.5	500	48	2	1	1
1	500	49	2	1	1
0.5	500	49	2	1	1
1.5	500	49	2	1	1
1	500	50	2	1	1
0.5	500	50	2	1	1
1.5	500	50	2	1	1
1	500	51	2	1	1
0.5	500	51	2	1	1
1.5	500	51	2	1	1
1	500	52	2	1	1
0.5	500	52	2	1	1
1.5	500	52	2	1	1
1	500	53	2	1	1
0.5	500	53	2	1	1
1.5	500	53	2	1	1
1	500	54	2	1	1
0.5	500	54	2	1	1
1.5	500	54	2	1	1
1	500	55	2	1	1
0.5	500	55	2	1	1
1.5	500	55	2	1	1
1	500	56	2	1	1
0.5	500	56	2	1	1
1.5	500	56	2	1	1
1	500	57	2	1	1
0.5	500	57	2	1	1
1.5	500	57	2	1	1
1	500	58	2	1	1
0.5	500	58	2	1	1
1.5	500	58	2	1	1
1	500	59	2	1	1
0.5	500	59	2	1	1
1.5	500	59	2	1	1
1	500	60	2	1	1
0.5	500	60	2	1	1
1.5	500	60	2	1	1
1	500	61	2	1	1
0.5	500	61	2	1	1
1.5	500	61	2	1	1
1	500	62	2	1	1
0.5	500	62	2	1	1
1.5	500	62	2	1	1
1	500	63	2	1	1
0.5	500	63	2	1	1
1.5	500	63	2	1	1
1	500	64	2	1	1
0.5	500	64	2	1	1
1.5	500	64	2	1	1
1	500	65	2	1	1
0.5	500	65	2	1	1
1.5	500	65	2	1	1
1	500	66	2	1	1
0.5	500	66	2	1	1
1.5	500	66	2	1	1
1	500	67	2	1	1
0.5	500	67	2	1	1
1.5	500	67	2	1	1
1	500	68	2	1	1
0.5	500	68	2	1	1
1.5	500	68	2	1	1
1	500	69	2	1	1
0.5	500	69	2	1	1
1.5	500	69	2	1	1
1	500	70	2	1	1
0.5	500	70	2	1	1
1.5	500	70	2	1	1
1	500	71	2	1	1
0.5	500	71	2	1	1
1.5	500	71	2	1	1
1	500	72	2	1	1
0.5	500	72	2	1	1
1.5	500	72	2	1	1
1	500	73	2	1	1
0.5	500	73	2	1	1
1.5	500	73	2	1	1
1	500	74	2	1	1
0.5	500	74	2	1	1
1.5	500	74	2	1	1
1	500	75	2	1	1
0.5	500	75	2	1	1
1.5	500	75	2	1	1
1	500	76	2	1	1
0.5	500	76	2	1	1
1.5	500	76	2	1	1
1	500	77	2	1	1
0.5	500	77	2	1	1
1.5	500	77	2	1	1
1	500	78	2	1	1
0.5	500	78	2	1	1
1.5	500	78	2	1	1
1	500	79	2	1	1
0.5	500	79	2	1	1
1.5	500	79	2	1	1
1	500	80	2	1	1
0.5	500	80	2	1	1
1.5	500	80	2	1	1
1	500	81	2	1	1
0.5	500	81	2	1	1
1.5	500	81	2	1	1
1	500	82	2	1	1
0.5	500	82	2	1	1
1.5	500	82	2	1	1
1	500	83	2	1	1
0.5	500	83	2	1	1
1.5	500	83	2	1	1
1	500	84	2	1	1
0.5	500	84	2	1	1
1.5	500	84	2	1	1
1	500	85	2	1	1
0.5	500	85	2	1	1
1.5	500	85	2	1	1
1	500	86	2	1	1
0.5	500	86	2	1	1
1.5	500	86	2	1	1
1	500	87	2	1	1
0.5	500	87	2	1	1
1.5	500	87	2	1	1
1	500	88	2	1	1
0.5	500	88	2	1	1
1.5	500	88	2	1	1
1	500	89	2	1	1
0.5	500	89	2	1	1
1.5	500	89	2	1	1
1	500	90	2	1	1
0.5	500	90	2	1	1
1.5	500	90	2	1	1
1	500	91	2	1	1
0.5	500	91	2	1	1
1.5	500	91	2	1	1
1	500	92	2	1	1
0.5	500	92	2	1	1
1.5	500	92	2	1	1
1	500	93	2	1	1
0.5	500	93	2	1	1
1.5	500	93	2	1	1
1	500	94	2	1	1
0.5	500	94	2	1	1
1.5	500	94	2	1	1
1	500	95	2	1	1
0.5	500	95	2	1	1
1.5	500	95	2	1	1
1	500	96	2	1	1
0.5	500	96	2	1	1
1.5	500	96	2	1	1
1	500	97	2	1	1
0.5	500	97	2	1	1
1.5	500	97	2	1	1
1	500	98	2	1	1
0.5	500	98	2	1	1
1.5	500	98	2	1	1
1	500	99	2	1	1
0.5	500	99	2	1	1
1.5	500	99	2	1	1
1	500	100	2	1	1
0.5	500	100	2	1	1
1.5	500	100	2	1	1
1	500	1	1	1	1
0.5	500	1	1	1	1
1.5	500	1	1	1	1
1	500	2	1	1	1
0.5	500	2	1	1	1
1.5	500	2	1	1	1
1	500	3	1	1	1
0.5	500	3	1	1	1
1.5	500	3	1	1	1
1	500	4	1	1	1
0.5	500	4	1	1	1
1.5	500	4	1	1	1
1	500	5	1	1	1
0.5	500	5	1	1	1
1.5	500	5	1	1	1
1	500	6	1	1	1
0.5	500	6	1	1	1
1.5	500	6	1	1	1
1	500	7	1	1	1
0.5	500	7	1	1	1
1.5	500	7	1	1	1
1	500	8	1	1	1
0.5	500	8	1	1	1
1.5	500	8	1	1	1
1	500	9	1	1	1
0.5	500	9	1	1	1
1.5	500	9	1	1	1
1	500	10	1	1	1
0.5	500	10	1	1	1
1.5	500	10	1	1	1
1	500	11	1	1	1
0.5	500	11	1	1	1
1.5	500	11	1	1	1
1	500	12	1	1	1
0.5	500	12	1	1	1
1.5	500	12	1	1	1
1	500	13	1	1	1
0.5	500	13	1	1	1
1.5	500	13	1	1	1
1	500	14	1	1	1
0.5	500	14	1	1	1
1.5	500	14	1	1	1
1	500	15	1	1	1
0.5	500	15	1	1	1
1.5	500	15	1	1	1
1	500	16	1	1	1
0.5	500	16	1	1	1
1.5	500	16	1	1	1
1	500	17	1	1	1
0.5	500	17	1	1	1
1.5	500	17	1	1	1
1	500	18	1	1	1
0.5	500	18	1	1	1
1.5	500	18	1	1	1
1	500	19	1	1	1
0.5	500	19	1	1	1
1.5	500	19	1	1	1
1	500	20	1	1	1
0.5	500	20	1	1	1
1.5	500	20	1	1	1
1	500	21	1	1	1
0.5	500	21	1	1	1
1.5	500	21	1	1	1
1	500	22	1	1	1
0.5	500	22	1	1	1
1.5	500	22	1	1	1
1	500	23	1	1	1
0.5	500	23	1	1	1
1.5	500	23	1	1	1
1	500	24	1	1	1
0.5	500	24	1	1	1
1.5	500	24	1	1	1
1	500	25	1	1	1
0.5	500	25	1	1	1
1.5	500	25	1	1	1
1	500	26	1	1	1
0.5	500	26	1	1	1
1.5	500	26	1	1	1
1	500	27	1	1	1
0.5	500	27	1	1	1
1.5	500	27	1	1	1
1	500	28	1	1	1
0.5	500	28	1	1	1
1.5	500	28	1	1	1
1	500	29	1	1	1
0.5	500	29	1	1	1
1.5	500	29	1	1	1
1	500	30	1	1	1
0.5	500	30	1	1	1
1.5	500	30	1	1	1
1	500	31	1	1	1
0.5	500	31	1	1	1
1.5	500	31	1	1	1
1	500	32	1	1	1
0.5	500	32	1	1	1
1.5	500	32	1	1	1
1	500	33	1	1	1
0.5	500	33	1	1	1
1.5	500	33	1	1	1
1	500	34	1	1	1
0.5	500	34	1	1	1
1.5	500	34	1	1	1
1	500	35	1	1	1
0.5	500	35	1	1	1
1.5	500	35	1	1	1
1	500	36	1	1	1
0.5	500	36	1	1	1
1.5	500	36	1	1	1
1	500	37	1	1	1
0.5	500	37	1	1	1
1.5	500	37	1	1	1
1	500	38	1	1	1
0.5	500	38	1	1	1
1.5	500	38	1	1	1
1	500	39	1	1	1
0.5	500	39	1	1	1
1.5	500	39	1	1	1
1	500	40	1	1	1
0.5	500	40	1	1	1
1.5	500	40	1	1	1
1	500	41	1	1	1
0.5	500	41	1	1	1
1.5	500	41	1	1	1
1	500	42	1	1	1
0.5	500	42	1	1	1
1.5	500	42	1	1	1
1	500	43	1	1	1
0.5	500	43	1	1	1
1.5	500	43	1	1	1
1	500	44	1	1	1
0.5	500	44	1	1	1
1.5	500	44	1	1	1
1	500	45	1	1	1
0.5	500	45	1	1	1
1.5	500	45	1	1	1
1	500	46	1	1	1
0.5	500	46	1	1	1
1.5	500	46	1	1	1
1	500	47	1	1	1
0.5	500	47	1	1	1
1.5	500	47	1	1	1
1	500	48	1	1	1
0.5	500	48	1	1	1
1.5	500	48	1	1	1
1	500	49	1	1	1
0.5	500	49	1	1	1
1.5	500	49	1	1	1
1	500	50	1	1	1
0.5	500	50	1	1	1
1.5	500	50	1	1	1
1	500	51	1	1	1
0.5	500	51	1	1	1
1.5	500	51	1	1	1
1	500	52	1	1	1
0.5	500	52	1	1	1
1.5	500	52	1	1	1
1	500	53	1	1	1
0.5	500	53	1	1	1
1.5	500	53	1	1	1
1	500	54	1	1	1
0.5	500	54	1	1	1
1.5	500	54	1	1	1
1	500	55	1	1	1
0.5	500	55	1	1	1
1.5	500	55	1	1	1
1	500	56	1	1	1
0.5	500	56	1	1	1
1.5	500	56	1	1	1
1	500	57	1	1	1
0.5	500	57	1	1	1
1.5	500	57	1	1	1
1	500	58	1	1	1
0.5	500	58	1	1	1
1.5	500	58	1	1	1
1	500	59	1	1	1
0.5	500	59	1	1	1
1.5	500	59	1	1	1
1	500	60	1	1	1
0.5	500	60	1	1	1
1.5	500	60	1	1	1
1	500	61	1	1	1
0.5	500	61	1	1	1
1.5	500	61	1	1	1
1	500	62	1	1	1
0.5	500	62	1	1	1
1.5	500	62	1	1	1
1	500	63	1	1	1
0.5	500	63	1	1	1
1.5	500	63	1	1	1
1	500	64	1	1	1
0.5	500	64	1	1	1
1.5	500	64	1	1	1
1	500	65	1	1	1
0.5	500	65	1	1	1
1.5	500	65	1	1	1
1	500	66	1	1	1
0.5	500	66	1	1	1
1.5	500	66	1	1	1
1	500	67	1	1	1
0.5	500	67	1	1	1
1.5	500	67	1	1	1
1	500	68	1	1	1
0.5	500	68	1	1	1
1.5	500	68	1	1	1
1	500	69	1	1	1
0.5	500	69	1	1	1
1.5	500	69	1	1	1
1	500	70	1	1	1
0.5	500	70	1	1	1
1.5	500	70	1	1	1
1	500	71	1	1	1
0.5	500	71	1	1	1
1.5	500	71	1	1	1
1	500	72	1	1	1
0.5	500	72	1	1	1
1.5	500	72	1	1	1
1	500	73	1	1	1
0.5	500	73	1	1	1
1.5	500	73	1	1	1
1	500	74	1	1	1
0.5	500	74	1	1	1
1.5	500	74	1	1	1
1	500	75	1	1	1
0.5	500	75	1	1	1
1.5	500	75	1	1	1
1	500	76	1	1	1
0.5	500	76	1	1	1
1.5	500	76	1	1	1
1	500	77	1	1	1
0.5	500	77	1	1	1
1.5	500	77	1	1	1
1	500	78	1	1	1
0.5	500	78	1	1	1
1.5	500	78	1	1	1
1	500	79	1	1	1
0.5	500	79	1	1	1
1.5	500	79	1	1	1
1	500	80	1	1	1
0.5	500	80	1	1	1
1.5	500	80	1	1	1
1	500	81	1	1	1
0.5	500	81	1	1	1
1.5	500	81	1	1	1
1	500	82	1	1	1
0.5	500	82	1	1	1
1.5	500	82	1	1	1
1	500	83	1	1	1
0.5	500	83	1	1	1
1.5	500	83	1	1	1
1	500	84	1	1	1
0.5	500	84	1	1	1
1.5	500	84	1	1	1
1	500	85	1	1	1
0.5	500	85	1	1	1
1.5	500	85	1	1	1
1	500	86	1	1	1
0.5	500	86	1	1	1
1.5	500	86	1	1	1
1	500	87	1	1	1
0.5	500	87	1	1	1
1.5	500	87	1	1	1
1	500	88	1	1	1
0.5	500	88	1	1	1
1.5	500	88	1	1	1
1	500	89	1	1	1
0.5	500	89	1	1	1
1.5	500	89	1	1	1
1	500	90	1	1	1
0.5	500	90	1	1	1
1.5	500	90	1	1	1
1	500	91	1	1	1
0.5	500	91	1	1	1
1.5	500	91	1	1	1
1	500	92	1	1	1
0.5	500	92	1	1	1
1.5	500	92	1	1	1
1	500	93	1	1	1
0.5	500	93	1	1	1
1.5	500	93	1	1	1
1	500	94	1	1	1
0.5	500	94	1	1	1
1.5	500	94	1	1	1
1	500	95	1	1	1
0.5	500	95	1	1	1
1.5	500	95	1	1	1
1	500	96	1	1	1
0.5	500	96	1	1	1
1.5	500	96	1	1	1
1	500	97	1	1	1
0.5	500	97	1	1	1
1.5	500	97	1	1	1
1	500	98	1	1	1
0.5	500	98	1	1	1
1.5	500	98	1	1	1
1	500	99	1	1	1
0.5	500	99	1	1	1
1.5	500	99	1	1	1
1	500	100	1	1	1
0.5	500	100	1	1	1
1.5	500	100	1	1	1
1	500	1	3	2	1
0.5	500	1	3	2	1
1.5	500	1	3	2	1
1	500	2	3	2	1
0.5	500	2	3	2	1
1.5	500	2	3	2	1
1	500	3	3	2	1
0.5	500	3	3	2	1
1.5	500	3	3	2	1
1	500	4	3	2	1
0.5	500	4	3	2	1
1.5	500	4	3	2	1
1	500	5	3	2	1
0.5	500	5	3	2	1
1.5	500	5	3	2	1
1	500	6	3	2	1
0.5	500	6	3	2	1
1.5	500	6	3	2	1
1	500	7	3	2	1
0.5	500	7	3	2	1
1.5	500	7	3	2	1
1	500	8	3	2	1
0.5	500	8	3	2	1
1.5	500	8	3	2	1
1	500	9	3	2	1
0.5	500	9	3	2	1
1.5	500	9	3	2	1
1	500	10	3	2	1
0.5	500	10	3	2	1
1.5	500	10	3	2	1
1	500	11	3	2	1
0.5	500	11	3	2	1
1.5	500	11	3	2	1
1	500	12	3	2	1
0.5	500	12	3	2	1
1.5	500	12	3	2	1
1	500	13	3	2	1
0.5	500	13	3	2	1
1.5	500	13	3	2	1
1	500	14	3	2	1
0.5	500	14	3	2	1
1.5	500	14	3	2	1
1	500	15	3	2	1
0.5	500	15	3	2	1
1.5	500	15	3	2	1
1	500	16	3	2	1
0.5	500	16	3	2	1
1.5	500	16	3	2	1
1	500	17	3	2	1
0.5	500	17	3	2	1
1.5	500	17	3	2	1
1	500	18	3	2	1
0.5	500	18	3	2	1
1.5	500	18	3	2	1
1	500	19	3	2	1
0.5	500	19	3	2	1
1.5	500	19	3	2	1
1	500	20	3	2	1
0.5	500	20	3	2	1
1.5	500	20	3	2	1
1	500	21	3	2	1
0.5	500	21	3	2	1
1.5	500	21	3	2	1
1	500	22	3	2	1
0.5	500	22	3	2	1
1.5	500	22	3	2	1
1	500	23	3	2	1
0.5	500	23	3	2	1
1.5	500	23	3	2	1
1	500	24	3	2	1
0.5	500	24	3	2	1
1.5	500	24	3	2	1
1	500	25	3	2	1
0.5	500	25	3	2	1
1.5	500	25	3	2	1
1	500	26	3	2	1
0.5	500	26	3	2	1
1.5	500	26	3	2	1
1	500	27	3	2	1
0.5	500	27	3	2	1
1.5	500	27	3	2	1
1	500	28	3	2	1
0.5	500	28	3	2	1
1.5	500	28	3	2	1
1	500	29	3	2	1
0.5	500	29	3	2	1
1.5	500	29	3	2	1
1	500	30	3	2	1
0.5	500	30	3	2	1
1.5	500	30	3	2	1
1	500	31	3	2	1
0.5	500	31	3	2	1
1.5	500	31	3	2	1
1	500	32	3	2	1
0.5	500	32	3	2	1
1.5	500	32	3	2	1
1	500	33	3	2	1
0.5	500	33	3	2	1
1.5	500	33	3	2	1
1	500	34	3	2	1
0.5	500	34	3	2	1
1.5	500	34	3	2	1
1	500	35	3	2	1
0.5	500	35	3	2	1
1.5	500	35	3	2	1
1	500	36	3	2	1
0.5	500	36	3	2	1
1.5	500	36	3	2	1
1	500	37	3	2	1
0.5	500	37	3	2	1
1.5	500	37	3	2	1
1	500	38	3	2	1
0.5	500	38	3	2	1
1.5	500	38	3	2	1
1	500	39	3	2	1
0.5	500	39	3	2	1
1.5	500	39	3	2	1
1	500	40	3	2	1
0.5	500	40	3	2	1
1.5	500	40	3	2	1
1	500	41	3	2	1
0.5	500	41	3	2	1
1.5	500	41	3	2	1
1	500	42	3	2	1
0.5	500	42	3	2	1
1.5	500	42	3	2	1
1	500	43	3	2	1
0.5	500	43	3	2	1
1.5	500	43	3	2	1
1	500	44	3	2	1
0.5	500	44	3	2	1
1.5	500	44	3	2	1
1	500	45	3	2	1
0.5	500	45	3	2	1
1.5	500	45	3	2	1
1	500	46	3	2	1
0.5	500	46	3	2	1
1.5	500	46	3	2	1
1	500	47	3	2	1
0.5	500	47	3	2	1
1.5	500	47	3	2	1
1	500	48	3	2	1
0.5	500	48	3	2	1
1.5	500	48	3	2	1
1	500	49	3	2	1
0.5	500	49	3	2	1
1.5	500	49	3	2	1
1	500	50	3	2	1
0.5	500	50	3	2	1
1.5	500	50	3	2	1
